classe_consommation_energie,clean_dep,year_etablissement,nombre_batiments
F,31,2015.0,1078
F,31,2016.0,1060
F,31,2017.0,1010
F,31,2018.0,1318
F,31,2019.0,1242
F,31,2020.0,1074
F,31,2021.0,634
G,31,2012.0,1
G,31,2013.0,208
G,31,2014.0,350
G,31,2015.0,313
G,31,2016.0,280
G,31,2017.0,234
G,31,2018.0,295
G,31,2019.0,287
G,31,2020.0,235
G,31,2021.0,147
N,31,2013.0,959
N,31,2014.0,1951
N,31,2015.0,2484
N,31,2016.0,3048
N,31,2017.0,3573
N,31,2018.0,7526
N,31,2019.0,10568
N,31,2020.0,6848
N,31,2021.0,3519
A,32,2013.0,26
A,32,2014.0,203
A,32,2015.0,218
A,32,2016.0,401
A,32,2017.0,268
A,32,2018.0,285
A,32,2019.0,420
A,32,2020.0,274
A,32,2021.0,195
B,32,2013.0,31
B,32,2014.0,102
B,32,2015.0,96
B,32,2016.0,171
B,32,2017.0,146
B,32,2018.0,192
B,32,2019.0,134
B,32,2020.0,190
B,32,2021.0,109
C,32,2013.0,193
C,32,2014.0,451
C,32,2015.0,377
C,32,2016.0,358
C,32,2017.0,405
C,32,2018.0,404
C,32,2019.0,494
C,32,2020.0,431
C,32,2021.0,301
D,32,2012.0,2
D,32,2013.0,395
D,32,2014.0,735
D,32,2015.0,713
D,32,2016.0,669
D,32,2017.0,1196
D,32,2018.0,1328
D,32,2019.0,978
D,32,2020.0,894
D,32,2021.0,634
E,32,2013.0,275
E,32,2014.0,589
E,32,2015.0,523
E,32,2016.0,482
E,32,2017.0,618
E,32,2018.0,575
E,32,2019.0,601
E,32,2020.0,560
E,32,2021.0,374
F,32,2013.0,120
F,32,2014.0,225
F,32,2015.0,215
F,32,2016.0,234
F,32,2017.0,232
F,32,2018.0,215
F,32,2019.0,226
F,32,2020.0,225
F,32,2021.0,130
G,32,2013.0,35
G,32,2014.0,65
G,32,2015.0,52
G,32,2016.0,68
G,32,2017.0,63
G,32,2018.0,53
G,32,2019.0,63
G,32,2020.0,67
G,32,2021.0,44
N,32,2013.0,290
N,32,2014.0,655
N,32,2015.0,600
N,32,2016.0,725
N,32,2017.0,884
N,32,2018.0,1035
N,32,2019.0,1147
N,32,2020.0,1080
N,32,2021.0,643
A,33,1899.0,1
A,33,2013.0,1276
A,33,2014.0,5721
A,33,2015.0,7052
A,33,2016.0,6961
A,33,2017.0,8609
A,33,2018.0,8776
A,33,2019.0,9071
A,33,2020.0,8206
A,33,2021.0,5457
A,33,2022.0,1
B,33,2013.0,717
B,33,2014.0,1679
B,33,2015.0,3988
B,33,2016.0,4011
B,33,2017.0,5600
B,33,2018.0,6216
B,33,2019.0,6000
B,33,2020.0,6722
B,33,2021.0,4063
C,33,2000.0,1
C,33,2001.0,1
C,33,2013.0,2440
C,33,2014.0,3733
C,33,2015.0,4955
C,33,2016.0,4626
C,33,2017.0,5451
C,33,2018.0,10618
C,33,2019.0,7958
C,33,2020.0,7222
C,33,2021.0,4435
D,33,1899.0,3
D,33,2000.0,1
D,33,2007.0,1
D,33,2008.0,1
D,33,2011.0,1
D,33,2013.0,4454
D,33,2014.0,7145
D,33,2015.0,7285
D,33,2016.0,7533
D,33,2017.0,9544
D,33,2018.0,10268
D,33,2019.0,11377
D,33,2020.0,11497
D,33,2021.0,6685
E,33,1899.0,2
E,33,2013.0,1608
E,33,2014.0,2792
E,33,2015.0,2736
E,33,2016.0,2849
E,33,2017.0,3839
E,33,2018.0,3986
E,33,2019.0,4343
E,33,2020.0,3685
E,33,2021.0,2207
F,33,1899.0,1
F,33,2011.0,1
F,33,2013.0,427
F,33,2014.0,688
F,33,2015.0,660
F,33,2016.0,639
F,33,2017.0,711
F,33,2018.0,966
F,33,2019.0,920
F,33,2020.0,701
F,33,2021.0,448
G,33,2013.0,114
G,33,2014.0,180
G,33,2015.0,169
G,33,2016.0,166
G,33,2017.0,150
G,33,2018.0,427
G,33,2019.0,197
G,33,2020.0,159
G,33,2021.0,123
N,33,1982.0,1
N,33,2009.0,1
N,33,2013.0,1622
N,33,2014.0,2806
N,33,2015.0,3866
N,33,2016.0,3778
N,33,2017.0,4671
N,33,2018.0,6253
N,33,2019.0,6652
N,33,2020.0,6195
N,33,2021.0,4053
A,34,2013.0,1973
A,34,2014.0,3037
A,34,2015.0,5122
A,34,2016.0,4801
A,34,2017.0,6287
A,34,2018.0,6530
A,34,2019.0,5627
A,34,2020.0,6048
A,34,2021.0,4614
B,34,2012.0,2
B,34,2013.0,470
B,34,2014.0,860
B,34,2015.0,1608
B,34,2016.0,3046
B,34,2017.0,3593
B,34,2018.0,3497
B,34,2019.0,4136
B,34,2020.0,3243
B,34,2021.0,3297
C,34,2009.0,1
C,34,2012.0,1
C,34,2013.0,1952
C,34,2014.0,3666
C,34,2015.0,3972
C,34,2016.0,5736
C,34,2017.0,4689
C,34,2018.0,7042
C,34,2019.0,5956
C,34,2020.0,5299
C,34,2021.0,3719
C,34,2022.0,1
D,34,2012.0,6
D,34,2013.0,3384
D,34,2014.0,6221
D,34,2015.0,6481
D,34,2016.0,7448
D,34,2017.0,7110
D,34,2018.0,10110
D,34,2019.0,9265
D,34,2020.0,8924
D,34,2021.0,5749
E,34,2008.0,1
E,34,2012.0,1
E,34,2013.0,2012
E,34,2014.0,3512
E,34,2015.0,3543
E,34,2016.0,3106
E,34,2017.0,3454
E,34,2018.0,3911
E,34,2019.0,4651
E,34,2020.0,3943
E,34,2021.0,2689
E,34,2109.0,10
F,34,2008.0,1
F,34,2009.0,1
F,34,2012.0,1
F,34,2013.0,592
F,34,2014.0,1102
F,34,2015.0,951
F,34,2016.0,852
F,34,2017.0,971
F,34,2018.0,1171
F,34,2019.0,1114
F,34,2020.0,947
F,34,2021.0,591
F,34,2109.0,2
G,34,2008.0,1
G,34,2013.0,117
G,34,2014.0,208
G,34,2015.0,204
G,34,2016.0,171
G,34,2017.0,196
G,34,2018.0,227
G,34,2019.0,232
G,34,2020.0,140
G,34,2021.0,92
N,34,2012.0,3
N,34,2013.0,2649
N,34,2014.0,3446
N,34,2015.0,3729
N,34,2016.0,4072
N,34,2017.0,5102
N,34,2018.0,5841
N,34,2019.0,6178
N,34,2020.0,6008
N,34,2021.0,7265
A,35,2013.0,1265
A,35,2014.0,2651
A,35,2015.0,2245
A,35,2016.0,2097
A,35,2017.0,2444
A,35,2018.0,2152
A,35,2019.0,2286
A,35,2020.0,2419
A,35,2021.0,1560
B,35,2013.0,966
B,35,2014.0,3105
B,35,2015.0,3323
B,35,2016.0,3639
B,35,2017.0,4395
B,35,2018.0,4936
B,35,2019.0,5958
B,35,2020.0,4488
B,35,2021.0,3001
C,35,2010.0,1
C,35,2011.0,1
C,35,2012.0,1
C,35,2013.0,1413
C,35,2014.0,4245
C,35,2015.0,2819
C,35,2016.0,3120
C,35,2017.0,8746
C,35,2018.0,6187
C,35,2019.0,5548
C,35,2020.0,4438
C,35,2021.0,3022
D,35,2011.0,1
D,35,2012.0,1
D,35,2013.0,2774
D,35,2014.0,7489
D,35,2015.0,5019
D,35,2016.0,4713
D,35,2017.0,6639
D,35,2018.0,7033
D,35,2019.0,7896
D,35,2020.0,6285
D,35,2021.0,3972
E,35,2008.0,1
E,35,2009.0,1
E,35,2011.0,2
E,35,2012.0,3
E,35,2013.0,1949
E,35,2014.0,4016
E,35,2015.0,3116
E,35,2016.0,2970
E,35,2017.0,4108
E,35,2018.0,4261
E,35,2019.0,4684
E,35,2020.0,3957
E,35,2021.0,2472
F,35,2011.0,4
F,35,2013.0,692
F,35,2014.0,1038
F,35,2015.0,958
F,35,2016.0,900
F,35,2017.0,1066
F,35,2018.0,1234
F,35,2019.0,1225
F,35,2020.0,1049
F,35,2021.0,663
G,35,2013.0,188
G,35,2014.0,312
G,35,2015.0,260
G,35,2016.0,260
G,35,2017.0,324
G,35,2018.0,308
G,35,2019.0,316
G,35,2020.0,265
G,35,2021.0,150
N,35,2011.0,2
N,35,2012.0,2
N,35,2013.0,794
N,35,2014.0,1939
N,35,2015.0,2314
N,35,2016.0,2891
N,35,2017.0,3468
N,35,2018.0,3788
N,35,2019.0,4101
N,35,2020.0,3650
N,35,2021.0,2411
A,36,2013.0,45
A,36,2014.0,236
A,36,2015.0,208
A,36,2016.0,312
A,36,2017.0,256
A,36,2018.0,186
A,36,2019.0,199
A,36,2020.0,124
A,36,2021.0,102
B,36,2013.0,59
B,36,2014.0,96
B,36,2015.0,97
B,36,2016.0,55
B,36,2017.0,129
B,36,2018.0,109
B,36,2019.0,78
B,36,2020.0,87
B,36,2021.0,41
C,36,2012.0,1
C,36,2013.0,186
C,36,2014.0,150
C,36,2015.0,835
C,36,2016.0,1608
C,36,2017.0,253
C,36,2018.0,289
C,36,2019.0,652
C,36,2020.0,276
C,36,2021.0,157
D,36,2012.0,1
D,36,2013.0,351
D,36,2014.0,514
D,36,2015.0,1330
D,36,2016.0,1168
D,36,2017.0,644
D,36,2018.0,1039
D,36,2019.0,4658
D,36,2020.0,751
D,36,2021.0,539
E,36,2012.0,1
E,36,2013.0,382
E,36,2014.0,690
E,36,2015.0,986
E,36,2016.0,1067
E,36,2017.0,867
E,36,2018.0,1124
E,36,2019.0,2376
E,36,2020.0,831
E,36,2021.0,561
F,36,2013.0,344
F,36,2014.0,324
F,36,2015.0,562
F,36,2016.0,722
F,36,2017.0,393
F,36,2018.0,413
F,36,2019.0,506
F,36,2020.0,403
F,36,2021.0,257
G,36,2013.0,83
G,36,2014.0,130
G,36,2015.0,127
G,36,2016.0,135
G,36,2017.0,94
G,36,2018.0,135
G,36,2019.0,129
G,36,2020.0,125
G,36,2021.0,74
N,36,2013.0,382
N,36,2014.0,759
N,36,2015.0,899
N,36,2016.0,904
N,36,2017.0,935
N,36,2018.0,1184
N,36,2019.0,1305
N,36,2020.0,1341
N,36,2021.0,868
A,37,2013.0,216
A,37,2014.0,1185
A,37,2015.0,1514
A,37,2016.0,1694
A,37,2017.0,1346
A,37,2018.0,1509
A,37,2019.0,1817
A,37,2020.0,1316
A,37,2021.0,672
B,37,2013.0,89
B,37,2014.0,869
B,37,2015.0,879
B,37,2016.0,1082
B,37,2017.0,1668
B,37,2018.0,1741
B,37,2019.0,1501
B,37,2020.0,1122
B,37,2021.0,828
C,37,2011.0,1
C,37,2013.0,484
C,37,2014.0,1364
C,37,2015.0,1073
C,37,2016.0,1672
C,37,2017.0,2016
C,37,2018.0,2272
C,37,2019.0,2211
C,37,2020.0,1786
C,37,2021.0,998
D,37,2011.0,2
D,37,2013.0,1655
D,37,2014.0,2474
D,37,2015.0,2545
D,37,2016.0,2771
D,37,2017.0,5117
D,37,2018.0,3751
D,37,2019.0,6196
D,37,2020.0,3334
D,37,2021.0,1915
E,37,2012.0,2
E,37,2013.0,1301
E,37,2014.0,2227
E,37,2015.0,2286
E,37,2016.0,2175
E,37,2017.0,3041
E,37,2018.0,2884
E,37,2019.0,3424
E,37,2020.0,2402
E,37,2021.0,1464
F,37,2013.0,479
F,37,2014.0,896
F,37,2015.0,775
F,37,2016.0,726
F,37,2017.0,893
F,37,2018.0,906
F,37,2019.0,970
F,37,2020.0,746
F,37,2021.0,434
G,37,2013.0,182
G,37,2014.0,301
G,37,2015.0,245
G,37,2016.0,209
G,37,2017.0,215
G,37,2018.0,251
G,37,2019.0,254
G,37,2020.0,192
G,37,2021.0,123
N,37,2010.0,1
N,37,2013.0,676
N,37,2014.0,1234
N,37,2015.0,1389
N,37,2016.0,1514
N,37,2017.0,1799
N,37,2018.0,2059
N,37,2019.0,2421
N,37,2020.0,2707
N,37,2021.0,1771
A,38,2012.0,1
A,38,2013.0,313
A,38,2014.0,571
A,38,2015.0,1426
A,38,2016.0,2255
A,38,2017.0,1858
A,38,2018.0,1740
A,38,2019.0,2151
A,38,2020.0,1751
A,38,2021.0,1377
B,38,2013.0,989
B,38,2014.0,1974
B,38,2015.0,2793
B,38,2016.0,4056
B,38,2017.0,3513
B,38,2018.0,4387
B,38,2019.0,4728
B,38,2020.0,3802
B,38,2021.0,2200
B,38,2029.0,1
C,38,1931.0,1
C,38,2009.0,1
C,38,2013.0,1557
C,38,2014.0,3470
C,38,2015.0,3032
C,38,2016.0,3634
C,38,2017.0,3130
C,38,2018.0,3778
C,38,2019.0,3849
C,38,2020.0,5238
C,38,2021.0,2788
D,38,2008.0,1
D,38,2010.0,2
D,38,2011.0,1
D,38,2012.0,1
D,38,2013.0,2287
D,38,2014.0,5166
D,38,2015.0,5670
D,38,2016.0,5122
D,38,2017.0,5686
D,38,2018.0,5455
D,38,2019.0,6679
D,38,2020.0,6934
D,38,2021.0,4448
E,38,2013.0,2022
E,38,2014.0,3835
E,38,2015.0,4197
E,38,2016.0,3869
E,38,2017.0,4345
E,38,2018.0,4568
E,38,2019.0,5534
E,38,2020.0,5138
E,38,2021.0,3548
F,38,2012.0,2
F,38,2013.0,935
F,38,2014.0,1680
F,38,2015.0,1850
F,38,2016.0,1811
F,38,2017.0,1822
F,38,2018.0,1952
F,38,2019.0,2486
F,38,2020.0,2607
F,38,2021.0,1296
G,38,1899.0,1
G,38,2012.0,4
G,38,2013.0,433
G,38,2014.0,658
G,38,2015.0,942
G,38,2016.0,803
G,38,2017.0,610
G,38,2018.0,766
G,38,2019.0,1036
G,38,2020.0,1039
G,38,2021.0,524
N,38,2010.0,1
N,38,2013.0,849
N,38,2014.0,1721
N,38,2015.0,2040
N,38,2016.0,2178
N,38,2017.0,2540
N,38,2018.0,3357
N,38,2019.0,5311
N,38,2020.0,5455
N,38,2021.0,3440
A,39,2013.0,20
A,39,2014.0,18
A,39,2015.0,65
A,39,2016.0,171
A,39,2017.0,210
A,39,2018.0,175
A,39,2019.0,136
A,39,2020.0,155
A,39,2021.0,75
B,39,2013.0,54
B,39,2014.0,101
B,39,2015.0,229
B,39,2016.0,436
B,39,2017.0,355
B,39,2018.0,330
B,39,2019.0,445
B,39,2020.0,314
B,39,2021.0,162
C,39,2013.0,144
C,39,2014.0,318
C,39,2015.0,400
C,39,2016.0,488
C,39,2017.0,428
C,39,2018.0,1536
C,39,2019.0,690
C,39,2020.0,628
C,39,2021.0,328
D,39,2010.0,1
D,39,2013.0,342
D,39,2014.0,753
D,39,2015.0,921
D,39,2016.0,907
D,39,2017.0,974
D,39,2018.0,4058
D,39,2019.0,1439
D,39,2020.0,1367
D,39,2021.0,660
E,39,2008.0,1
E,39,2013.0,391
E,39,2014.0,780
E,39,2015.0,766
E,39,2016.0,771
E,39,2017.0,925
E,39,2018.0,2401
E,39,2019.0,1280
E,39,2020.0,964
E,39,2021.0,566
F,39,2013.0,208
F,39,2014.0,344
F,39,2015.0,345
F,39,2016.0,368
F,39,2017.0,447
F,39,2018.0,684
F,39,2019.0,625
F,39,2020.0,477
F,39,2021.0,301
G,39,2013.0,92
G,39,2014.0,143
G,39,2015.0,136
G,39,2016.0,144
G,39,2017.0,159
G,39,2018.0,188
G,39,2019.0,233
G,39,2020.0,167
G,39,2021.0,113
N,39,2013.0,205
N,39,2014.0,565
N,39,2015.0,704
N,39,2016.0,728
N,39,2017.0,859
N,39,2018.0,1200
N,39,2019.0,1389
N,39,2020.0,2859
N,39,2021.0,666
A,40,2013.0,320
A,40,2014.0,803
A,40,2015.0,803
A,40,2016.0,1146
A,40,2017.0,1624
A,40,2018.0,2008
A,40,2019.0,2003
A,40,2020.0,1992
A,40,2021.0,1580
B,40,2013.0,170
B,40,2014.0,704
B,40,2015.0,674
B,40,2016.0,768
B,40,2017.0,933
B,40,2018.0,1646
B,40,2019.0,1207
B,40,2020.0,1058
B,40,2021.0,782
C,40,2012.0,1
C,40,2013.0,793
C,40,2014.0,1853
C,40,2015.0,1342
C,40,2016.0,1207
C,40,2017.0,1319
C,40,2018.0,2656
C,40,2019.0,2588
C,40,2020.0,1617
C,40,2021.0,1083
D,40,2012.0,3
D,40,2013.0,1845
D,40,2014.0,3278
D,40,2015.0,2668
D,40,2016.0,2405
D,40,2017.0,2836
D,40,2018.0,3323
D,40,2019.0,3699
D,40,2020.0,3544
D,40,2021.0,1975
E,40,2013.0,916
E,40,2014.0,1395
E,40,2015.0,1300
E,40,2016.0,1317
E,40,2017.0,1788
E,40,2018.0,1713
E,40,2019.0,1657
E,40,2020.0,1626
E,40,2021.0,1016
F,40,2013.0,293
F,40,2014.0,393
F,40,2015.0,321
F,40,2016.0,318
F,40,2017.0,395
F,40,2018.0,463
F,40,2019.0,491
F,40,2020.0,409
F,40,2021.0,252
G,40,2013.0,83
G,40,2014.0,108
G,40,2015.0,83
G,40,2016.0,192
G,40,2017.0,86
G,40,2018.0,87
G,40,2019.0,107
G,40,2020.0,120
G,40,2021.0,58
N,40,2012.0,1
N,40,2013.0,409
N,40,2014.0,916
N,40,2015.0,973
N,40,2016.0,862
N,40,2017.0,1439
N,40,2018.0,1359
N,40,2019.0,1686
N,40,2020.0,1681
N,40,2021.0,928
A,41,2013.0,27
A,41,2014.0,250
A,41,2015.0,344
A,41,2016.0,333
A,41,2017.0,616
A,41,2018.0,447
A,41,2019.0,321
A,41,2020.0,335
A,41,2021.0,255
B,41,2013.0,90
B,41,2014.0,170
B,41,2015.0,217
B,41,2016.0,180
B,41,2017.0,1278
B,41,2018.0,203
B,41,2019.0,229
B,41,2020.0,252
B,41,2021.0,242
C,41,2009.0,1
C,41,2013.0,226
C,41,2014.0,425
C,41,2015.0,562
C,41,2016.0,425
C,41,2017.0,588
C,41,2018.0,624
C,41,2019.0,784
C,41,2020.0,923
C,41,2021.0,456
D,41,2008.0,1
D,41,2009.0,1
D,41,2010.0,3
D,41,2011.0,1
D,41,2012.0,2
D,41,2013.0,683
D,41,2014.0,1165
D,41,2015.0,1178
D,41,2016.0,1182
D,41,2017.0,1486
D,41,2018.0,1533
D,41,2019.0,1823
D,41,2020.0,1604
D,41,2021.0,1073
E,41,2008.0,1
E,41,2010.0,1
E,41,2012.0,1
E,41,2013.0,680
E,41,2014.0,1122
E,41,2015.0,1163
E,41,2016.0,1067
E,41,2017.0,1217
E,41,2018.0,1319
E,41,2019.0,1399
E,41,2020.0,1322
E,41,2021.0,883
F,41,2010.0,1
F,41,2013.0,390
F,41,2014.0,564
F,41,2015.0,527
F,41,2016.0,435
F,41,2017.0,494
F,41,2018.0,565
F,41,2019.0,501
F,41,2020.0,516
F,41,2021.0,334
G,41,2013.0,153
G,41,2014.0,193
G,41,2015.0,165
G,41,2016.0,142
G,41,2017.0,139
G,41,2018.0,167
G,41,2019.0,131
G,41,2020.0,112
G,41,2021.0,81
N,41,2013.0,410
N,41,2014.0,863
N,41,2015.0,890
N,41,2016.0,981
N,41,2017.0,1274
N,41,2018.0,1516
N,41,2019.0,1634
N,41,2020.0,1775
N,41,2021.0,992
A,42,2013.0,379
A,42,2014.0,599
A,42,2015.0,671
A,42,2016.0,756
A,42,2017.0,751
A,42,2018.0,1065
A,42,2019.0,1017
A,42,2020.0,872
A,42,2021.0,763
B,42,2013.0,342
B,42,2014.0,665
B,42,2015.0,963
B,42,2016.0,1105
B,42,2017.0,1890
B,42,2018.0,1842
B,42,2019.0,1431
B,42,2020.0,1191
B,42,2021.0,792
C,42,2009.0,1
C,42,2011.0,3
C,42,2013.0,781
C,42,2014.0,1706
C,42,2015.0,1400
C,42,2016.0,1401
C,42,2017.0,2532
C,42,2018.0,2360
C,42,2019.0,2262
C,42,2020.0,2465
C,42,2021.0,1613
D,42,2010.0,1
D,42,2011.0,2
D,42,2013.0,1904
D,42,2014.0,3534
D,42,2015.0,2967
D,42,2016.0,2828
D,42,2017.0,3455
D,42,2018.0,3400
D,42,2019.0,3964
D,42,2020.0,4024
D,42,2021.0,2380
E,42,2011.0,1
E,42,2013.0,1548
E,42,2014.0,2565
E,42,2015.0,2116
E,42,2016.0,1802
E,42,2017.0,2095
E,42,2018.0,2257
E,42,2019.0,2432
E,42,2020.0,2203
E,42,2021.0,1368
F,42,2011.0,1
F,42,2013.0,554
F,42,2014.0,927
F,42,2015.0,642
F,42,2016.0,596
F,42,2017.0,691
F,42,2018.0,679
F,42,2019.0,719
F,42,2020.0,717
F,42,2021.0,443
G,42,2013.0,149
G,42,2014.0,278
G,42,2015.0,198
G,42,2016.0,179
G,42,2017.0,204
G,42,2018.0,193
G,42,2019.0,192
G,42,2020.0,519
G,42,2021.0,130
N,42,2013.0,915
N,42,2014.0,2240
N,42,2015.0,1969
N,42,2016.0,2217
N,42,2017.0,2712
N,42,2018.0,3108
N,42,2019.0,3305
N,42,2020.0,3674
N,42,2021.0,2174
-,43,2019.0,1
A,43,2013.0,7
A,43,2014.0,10
A,43,2015.0,6
A,43,2016.0,17
A,43,2017.0,16
A,43,2018.0,70
A,43,2019.0,20
A,43,2020.0,15
A,43,2021.0,13
B,43,2013.0,19
B,43,2014.0,89
B,43,2015.0,140
B,43,2016.0,186
B,43,2017.0,329
B,43,2018.0,237
B,43,2019.0,243
B,43,2020.0,232
B,43,2021.0,218
C,43,2010.0,1
C,43,2013.0,58
C,43,2014.0,204
C,43,2015.0,193
C,43,2016.0,180
C,43,2017.0,287
C,43,2018.0,260
C,43,2019.0,315
C,43,2020.0,515
C,43,2021.0,245
D,43,2000.0,1
D,43,2013.0,158
D,43,2014.0,411
D,43,2015.0,426
D,43,2016.0,353
D,43,2017.0,495
D,43,2018.0,519
D,43,2019.0,614
D,43,2020.0,1006
D,43,2021.0,549
E,43,2013.0,213
E,43,2014.0,418
E,43,2015.0,401
E,43,2016.0,302
E,43,2017.0,477
E,43,2018.0,502
E,43,2019.0,539
E,43,2020.0,673
E,43,2021.0,462
F,43,1899.0,1
F,43,2013.0,131
F,43,2014.0,258
F,43,2015.0,229
F,43,2016.0,178
F,43,2017.0,282
F,43,2018.0,302
F,43,2019.0,321
F,43,2020.0,367
F,43,2021.0,271
G,43,2013.0,65
G,43,2014.0,112
G,43,2015.0,107
G,43,2016.0,90
G,43,2017.0,132
G,43,2018.0,148
G,43,2019.0,160
G,43,2020.0,145
G,43,2021.0,85
N,43,2013.0,355
N,43,2014.0,551
N,43,2015.0,515
N,43,2016.0,578
N,43,2017.0,990
N,43,2018.0,1228
N,43,2019.0,1328
N,43,2020.0,1465
N,43,2021.0,926
A,44,2013.0,1948
A,44,2014.0,4269
A,44,2015.0,4772
A,44,2016.0,4778
A,44,2017.0,4351
A,44,2018.0,4439
A,44,2019.0,4937
A,44,2020.0,4239
A,44,2021.0,2955
B,44,2012.0,1
B,44,2013.0,1071
B,44,2014.0,3282
B,44,2015.0,4312
B,44,2016.0,5145
B,44,2017.0,5649
B,44,2018.0,6527
B,44,2019.0,7418
B,44,2020.0,6278
B,44,2021.0,4579
C,44,2012.0,1
C,44,2013.0,2253
C,44,2014.0,4173
C,44,2015.0,3762
C,44,2016.0,4346
C,44,2017.0,4421
C,44,2018.0,5997
C,44,2019.0,8872
C,44,2020.0,7580
C,44,2021.0,4079
C,44,2022.0,1
D,44,2012.0,4
D,44,2013.0,4580
D,44,2014.0,7975
D,44,2015.0,7362
D,44,2016.0,6937
D,44,2017.0,8018
D,44,2018.0,8827
D,44,2019.0,10480
D,44,2020.0,10093
D,44,2021.0,6216
E,44,2011.0,1
E,44,2012.0,3
E,44,2013.0,2891
E,44,2014.0,4758
E,44,2015.0,4547
E,44,2016.0,4183
E,44,2017.0,4687
E,44,2018.0,5494
E,44,2019.0,5962
E,44,2020.0,5138
E,44,2021.0,3645
F,44,2013.0,918
F,44,2014.0,1349
F,44,2015.0,1212
F,44,2016.0,1140
F,44,2017.0,1333
F,44,2018.0,1425
F,44,2019.0,1552
F,44,2020.0,1192
F,44,2021.0,795
G,44,2013.0,292
G,44,2014.0,435
G,44,2015.0,339
G,44,2016.0,296
G,44,2017.0,297
G,44,2018.0,383
G,44,2019.0,398
G,44,2020.0,312
G,44,2021.0,207
N,44,2002.0,1
N,44,2011.0,1
N,44,2012.0,3
N,44,2013.0,1250
N,44,2014.0,2680
N,44,2015.0,2570
N,44,2016.0,3054
N,44,2017.0,3553
N,44,2018.0,4753
N,44,2019.0,5189
N,44,2020.0,5310
N,44,2021.0,3153
A,45,2013.0,126
A,45,2014.0,161
A,45,2015.0,159
A,45,2016.0,142
A,45,2017.0,127
A,45,2018.0,197
A,45,2019.0,403
A,45,2020.0,352
A,45,2021.0,144
B,45,2013.0,632
B,45,2014.0,1546
B,45,2015.0,1826
B,45,2016.0,1518
B,45,2017.0,1517
B,45,2018.0,1638
B,45,2019.0,3204
B,45,2020.0,1341
B,45,2021.0,521
C,45,1899.0,1
C,45,2013.0,523
C,45,2014.0,837
C,45,2015.0,949
C,45,2016.0,1404
C,45,2017.0,789
C,45,2018.0,1292
C,45,2019.0,7075
C,45,2020.0,1302
C,45,2021.0,1051
D,45,1899.0,1
D,45,2010.0,1
D,45,2011.0,1
D,45,2012.0,1
D,45,2013.0,1190
D,45,2014.0,2301
D,45,2015.0,2175
D,45,2016.0,2299
D,45,2017.0,2274
D,45,2018.0,2769
D,45,2019.0,6600
D,45,2020.0,3258
D,45,2021.0,1996
E,45,2013.0,1341
E,45,2014.0,2352
E,45,2015.0,2152
E,45,2016.0,2046
E,45,2017.0,2386
E,45,2018.0,2857
E,45,2019.0,5644
E,45,2020.0,2770
E,45,2021.0,1932
F,45,2002.0,1
F,45,2013.0,639
F,45,2014.0,1184
F,45,2015.0,1031
F,45,2016.0,948
F,45,2017.0,1121
F,45,2018.0,1335
F,45,2019.0,1636
F,45,2020.0,1037
F,45,2021.0,782
G,45,2013.0,303
G,45,2014.0,502
G,45,2015.0,402
G,45,2016.0,370
G,45,2017.0,401
G,45,2018.0,417
G,45,2019.0,560
G,45,2020.0,336
G,45,2021.0,221
N,45,2000.0,1
N,45,2013.0,821
N,45,2014.0,1433
N,45,2015.0,1448
N,45,2016.0,1860
N,45,2017.0,3338
N,45,2018.0,3513
N,45,2019.0,2561
N,45,2020.0,2655
N,45,2021.0,1614
N,45,2107.0,1
A,46,2013.0,124
A,46,2014.0,222
A,46,2015.0,117
A,46,2016.0,411
A,46,2017.0,368
A,46,2018.0,298
A,46,2019.0,376
A,46,2020.0,235
A,46,2021.0,171
B,46,2013.0,25
B,46,2014.0,67
B,46,2015.0,110
B,46,2016.0,156
B,46,2017.0,85
B,46,2018.0,100
B,46,2019.0,81
B,46,2020.0,75
B,46,2021.0,57
C,46,2013.0,100
C,46,2014.0,256
C,46,2015.0,256
C,46,2016.0,244
C,46,2017.0,212
C,46,2018.0,254
C,46,2019.0,431
C,46,2020.0,282
C,46,2021.0,188
D,46,2013.0,216
D,46,2014.0,574
D,46,2015.0,671
D,46,2016.0,638
D,46,2017.0,593
D,46,2018.0,695
D,46,2019.0,872
D,46,2020.0,713
D,46,2021.0,417
E,46,2013.0,222
E,46,2014.0,478
E,46,2015.0,535
E,46,2016.0,488
E,46,2017.0,563
E,46,2018.0,587
E,46,2019.0,811
E,46,2020.0,637
E,46,2021.0,338
E,46,2040.0,1
F,46,2013.0,118
F,46,2014.0,226
F,46,2015.0,256
F,46,2016.0,239
F,46,2017.0,234
F,46,2018.0,290
F,46,2019.0,345
F,46,2020.0,251
F,46,2021.0,154
F,46,2040.0,1
G,46,2013.0,35
G,46,2014.0,86
G,46,2015.0,89
G,46,2016.0,75
G,46,2017.0,101
G,46,2018.0,73
G,46,2019.0,85
G,46,2020.0,75
G,46,2021.0,41
N,46,2013.0,114
N,46,2014.0,481
N,46,2015.0,769
N,46,2016.0,814
N,46,2017.0,1001
N,46,2018.0,1203
N,46,2019.0,1297
N,46,2020.0,1173
N,46,2021.0,823
A,47,2013.0,34
A,47,2014.0,243
A,47,2015.0,474
A,47,2016.0,402
A,47,2017.0,397
A,47,2018.0,432
A,47,2019.0,547
A,47,2020.0,348
A,47,2021.0,203
B,47,2013.0,38
B,47,2014.0,388
B,47,2015.0,219
